anime_id,name,type,episodes,rating,token
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Movie,1,7.48,keroro gunsou movi 2: shinkai no princess de arimasu! action adventur comedi drama sci-fi shounen movi
2927,Kimikiss Pure Rouge,TV,24,7.48,kimikiss pure roug drama romanc school tv
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,OVA,1,7.48,littl busters!: sekai no saitou wa ore ga mamoru! comedi school slice of life ova
1419,Lupin III: Kutabare! Nostradamus,Movie,1,7.48,lupin iii: kutabare! nostradamu action adventur comedi shounen movi
158,Maria-sama ga Miteru,TV,13,7.48,maria-sama ga miteru drama romanc shoujo shoujo ai slice of life tv
1190,Prince of Tennis: A Day on Survival Mountain,OVA,1,7.48,princ of tennis: a day on surviv mountain adventur comedi shounen sport ova
23421,Re:␣Hamatora,TV,12,7.48,re:␣hamatora comedi mysteri super power tv
5984,Ristorante Paradiso,TV,11,7.48,ristorant paradiso drama josei romanc slice of life tv
10464,Seitokai no Ichizon Lv.2,ONA,10,7.48,seitokai no ichizon lv.2 comedi harem parodi school ona
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",Special,1,7.47,sengoku basara two: ryuko itadaki no chikai! atsuki mirai e kakeru tamashii!! action histor samurai special
4715,Shigofumi Special,Special,1,7.48,shigofumi special drama fantasi psycholog thriller special
2978,Shin Getter Robo,OVA,13,7.48,shin getter robo action adventur demon horror mecha sci-fi shounen ova
8726,Soredemo Machi wa Mawatteiru,TV,12,7.48,soredemo machi wa mawatteiru comedi slice of life tv
3125,Tokimeki Tonight,TV,34,7.48,tokimeki tonight comedi fantasi romanc shoujo vampir tv
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,1,7.48,yankee-kun na yamada-kun to megane-chan to majo comedi school shounen special
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,Movie,1,7.48,youkai watch movi 1: tanjou no himitsu da nyan! comedi kid supernatur movi
25755,Yowamushi Pedal: Re:RIDE,Movie,1,7.48,yowamushi pedal: re:rid drama shounen sport movi
30790,Yowamushi Pedal: Re:ROAD,Movie,1,7.48,yowamushi pedal: re:road drama shounen sport movi
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho,OVA,2,7.48,yuu☆yuu☆hakusho: eizou hakusho action adventur shounen supernatur ova
763,Zoids,TV,67,7.48,zoid action adventur comedi mecha sci-fi tv
656,Air in Summer,Special,2,7.47,air in summer comedi drama histor romanc supernatur special
2969,Appleseed Saga Ex Machina,Movie,1,7.47,applese saga ex machina action mecha militari sci-fi movi
6676,Asura Cryin&#039; 2,TV,13,7.47,asura cryin&#039; 2 action mecha supernatur tv
25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,25,7.47,cross ange: tenshi to ryuu no rondo action mecha sci-fi tv
23383,D-Frag! OVA,OVA,1,7.47,d-frag! ova comedi game seinen ova
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,1,7.47,detect conan magic file 5: niigata - tokyo omiyag capriccio adventur comedi mysteri polic shounen ova
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Movie,1,7.47,doraemon movi 25: nobita no wan nyan jikuuden adventur comedi kid sci-fi movi
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,1,7.47,doraemon movi 33: nobita no himitsu dougu museum adventur comedi fantasi kid shounen movi
20509,Fate/kaleid liner Prisma☆Illya 2wei!,TV,10,7.47,fate/kaleid liner prisma☆illya 2wei! action comedi fantasi magic tv
344,Futatsu no Spica,TV,20,7.47,futatsu no spica drama school sci-fi supernatur tv
18229,Gatchaman Crowds,TV,12,7.47,gatchaman crowd adventur sci-fi tv
21039,Gatchaman Crowds Insight,TV,12,7.47,gatchaman crowd insight adventur sci-fi tv
31324,Grisaia no Meikyuu Special,Special,1,7.47,grisaia no meikyuu special ecchi special
4551,Hakushaku to Yousei,TV,12,7.47,hakushaku to yousei adventur fantasi histor magic tv
27969,Hana to Alice: Satsujin Jiken,Movie,1,7.47,hana to alice: satsujin jiken drama mysteri slice of life movi
7337,"Hetalia Axis Powers Movie: Paint it, White",Movie,1,7.47,hetalia axi power movie: paint it white comedi histor parodi movi
12729,High School DxD OVA,OVA,2,7.47,high school dxd ova comedi demon ecchi romanc school ova
20853,Hitsugi no Chaika,TV,12,7.47,hitsugi no chaika action adventur comedi fantasi romanc shounen tv
666,JoJo no Kimyou na Bouken,OVA,6,7.47,jojo no kimyou na bouken adventur drama fantasi horror shounen supernatur vampir ova
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,1,7.47,kuroko no basket: oshaberi demo shimasen ka comedi school shounen sport special
633,Legend of Basara,TV,13,7.47,legend of basara adventur drama romanc shoujo tv
1590,Legendz: Yomigaeru Ryuuou Densetsu,TV,50,7.47,legendz: yomigaeru ryuuou densetsu action adventur comedi fantasi tv
1439,Lupin III: Walther P-38,Special,1,7.47,lupin iii: walther p-38 action adventur comedi mysteri shounen special
10050,Macross F Music Clip Shuu: Nyankuri,Music,1,7.47,macross f music clip shuu: nyankuri music music
1064,Mazinkaiser,OVA,7,7.47,mazinkais adventur comedi mecha sci-fi shounen ova
2488,Mei to Koneko Bus,Special,1,7.47,mei to koneko bu adventur fantasi special
14575,Minami-ke Omatase,OVA,1,7.47,minami-k omatas comedi slice of life ova
84,Mobile Suit Gundam 0083: Stardust Memory,OVA,13,7.47,mobil suit gundam 0083: stardust memori adventur drama mecha militari sci-fi space ova
17505,Mushibugyou,TV,26,7.47,mushibugy action fantasi histor martial art samurai shounen super power tv
1655,Nerima Daikon Brothers,TV,12,7.47,nerima daikon brother comedi music tv
23673,Ookami Shoujo to Kuro Ouji,TV,12,7.47,ookami shoujo to kuro ouji comedi romanc school shoujo tv
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,Movie,1,7.47,precur all star movi new stage 3: eien no tomodachi kid magic shoujo movi
815,"Prince of Tennis: The Two Samurai, The First Game",Movie,1,7.47,princ of tennis: the two samurai the first game action shounen sport movi
17137,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,OVA,1,7.47,saiyuuki gaiden: tokubetsu-hen - kouga no shou adventur drama fantasi shoujo ova
7662,Shinrei Tantei Yakumo,TV,13,7.47,shinrei tantei yakumo horror mysteri shoujo supernatur tv
2942,Sketchbook: Full Color&#039;s,TV,13,7.47,sketchbook: full color&#039; comedi slice of life tv
1764,Slam Dunk (Movie),Movie,1,7.47,slam dunk (movie) comedi drama school shounen slice of life sport movi
1170,Slayers Special,OVA,3,7.47,slayer special adventur comedi fantasi magic shounen supernatur ova
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,OVA,13,7.47,space pirat captain herlock: outsid legend - the endless odyssey action adventur drama sci-fi seinen space ova
4884,Tales of the Abyss,TV,26,7.47,tale of the abyss adventur drama fantasi tv
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,Special,1,7.47,tengen toppa gurren lagann: mite mono wa miteen da!! action adventur comedi mecha sci-fi special
20977,Tonari no Seki-kun OVA,OVA,1,7.47,tonari no seki-kun ova comedi school seinen ova
5332,Toshokan Sensou: Koi no Shougai,Special,1,7.47,toshokan sensou: koi no shougai action comedi drama militari romanc special
1744,Wagamama☆Fairy Mirumo de Pon!,TV,172,7.47,wagamama☆fairi mirumo de pon! adventur comedi drama fantasi kid magic romanc school shoujo tv
8457,Yozakura Quartet: Hoshi no Umi,OVA,3,7.47,yozakura quartet: hoshi no umi action comedi magic shounen super power supernatur ova
878,Zegapain,TV,26,7.47,zegapain action mecha romanc sci-fi tv
4038,Zettai Karen Children,TV,51,7.47,zettai karen children action comedi shounen supernatur tv
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Movie,1,7.47,zutto mae kara suki deshita.: kokuhaku jikkou iinkai romanc school movi
4970,Afro Samurai: Resurrection,Movie,1,7.46,afro samurai: resurrect action adventur samurai movi
1078,Cardcaptor Sakura: Leave It to Kero-chan,Movie,1,7.46,cardcaptor sakura: leav it to kero-chan comedi movi
4138,Chiisana Pengin: Lolo no Bouken,OVA,3,7.46,chiisana pengin: lolo no bouken adventur drama fantasi kid slice of life ova
5593,Dogs: Bullets &amp; Carnage,OVA,4,7.46,dogs: bullet &amp; carnag action seinen ova
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,1,7.46,doraemon movi 07: nobita to tetsujin heidan adventur comedi fantasi kid shounen movi
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,Movie,1,7.46,doraemon movi 15: nobita to mugen sankenshi adventur fantasi kid sci-fi shounen movi
408,Final Fantasy VII: Last Order,OVA,1,7.46,final fantasi vii: last order action adventur drama fantasi sci-fi ova
32696,Fukigen na Mononokean,TV,13,7.46,fukigen na mononokean comedi supernatur tv
551,Grappler Baki: Saidai Tournament-hen,TV,24,7.46,grappler baki: saidai tournament-hen action martial art shounen sport tv
32648,Handa-kun,TV,12,7.46,handa-kun comedi shounen slice of life tv
15225,Hentai Ouji to Warawanai Neko.,TV,12,7.46,hentai ouji to warawanai neko. comedi harem romanc school seinen supernatur tv
8074,Highschool of the Dead,TV,12,7.46,highschool of the dead action ecchi horror supernatur tv
6064,Higurashi no Naku Koro ni Kai Specials,Special,24,7.46,higurashi no naku koro ni kai special comedi parodi special
483,Kurau Phantom Memory,TV,24,7.46,kurau phantom memori action drama sci-fi space super power tv
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,OVA,1,7.46,mahou sensei negima! mou hitotsu no sekai extra: mahou shoujo yue action adventur ecchi fantasi magic school shounen ova
1972,Meitantei Holmes,TV,26,7.46,meitantei holm adventur comedi mysteri tv
5273,Miracle Giants Doumu-kun,TV,49,7.46,miracl giant doumu-kun sport tv
1288,Mobile Police Patlabor,OVA,7,7.46,mobil polic patlabor comedi mecha polic sci-fi ova
2269,Mobile Suit Gundam Seed Special Edition,Special,3,7.46,mobil suit gundam seed special edit action mecha militari sci-fi space special
601,Nekojiru-sou,OVA,1,7.46,nekojiru-s comedi dementia psycholog ova
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Movie,1,7.46,one piec movi 7: karakuri-j no mecha kyohei adventur comedi fantasi shounen movi
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Movie,1,7.46,pokemon: maboroshi no pokemon lugia bakutan adventur comedi drama fantasi kid movi
10862,Prince of Tennis: Pairpuri,Special,8,7.46,princ of tennis: pairpuri comedi drama shounen sport special
710,Rec,TV,9,7.46,rec comedi drama romanc tv
10334,Rurouni Kenshin Recap,Special,1,7.46,rurouni kenshin recap action adventur comedi histor romanc samurai special
20709,Sabagebu!,TV,12,7.46,sabagebu! action comedi militari shoujo tv
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",TV,13,7.46,senki zesshou symphogear g: in the distanc that day when the star becam music... action music sci-fi tv
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,TV,13,7.46,senki zesshou symphogear gx: believ in justic and hold a determin to fist. action music sci-fi tv
1815,Shakugan no Shana Movie,Movie,1,7.46,shakugan no shana movi action fantasi supernatur movi
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,Movie,1,7.46,smile precure! movie: ehon no naka wa minna chiguhagu! fantasi kid magic shoujo movi
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Movie,1,7.46,soukyuu no fafner: dead aggressor - heaven and earth action drama mecha militari sci-fi movi
198,Speed Grapher,TV,24,7.46,speed grapher action mysteri super power tv
23319,"Suisei no Gargantia: Meguru Kouro, Haruka",OVA,2,7.46,suisei no gargantia: meguru kouro haruka action adventur mecha sci-fi ova
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,Special,1,7.46,uta no☆prince-sama♪ maji love 2000%: shine star xma comedi harem music romanc school shoujo special
2009,Yawara! Special: Zutto Kimi no Koto ga... .,Special,1,7.46,yawara! special: zutto kimi no koto ga... . action comedi drama martial art slice of life sport special
9611,Aa! Megami-sama! (2011),OVA,3,7.45,aa! megami-sama! (2011) comedi magic romanc seinen supernatur ova
50,Aa! Megami-sama! (TV),TV,24,7.45,aa! megami-sama! (tv) comedi magic romanc seinen supernatur tv
31771,Amanchu!,TV,12,7.45,amanchu! comedi school shounen slice of life tv
2986,Bamboo Blade,TV,26,7.45,bamboo blade comedi school seinen sport tv
3076,Bishoujo Senshi Sailor Moon SuperS Special,Special,3,7.45,bishoujo senshi sailor moon super special magic romanc shoujo special
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special,4,7.45,black jack specials: inochi wo meguru yottsu no kiseki drama special
1614,Captain Tsubasa: Road to 2002,TV,52,7.45,captain tsubasa: road to 2002 action shounen sport tv
15109,Cuticle Tantei Inaba,TV,12,7.45,cuticl tantei inaba action comedi mysteri shounen supernatur tv
5684,Fresh Precure!,TV,50,7.45,fresh precure! action comedi fantasi magic shoujo slice of life tv
908,Fullmetal Alchemist: Premium Collection,OVA,3,7.45,fullmet alchemist: premium collect comedi fantasi shounen ova
505,Fushigiboshi no☆Futagohime,TV,51,7.45,fushigiboshi no☆futagohim comedi magic shoujo tv
15863,Ginga Kikoutai Majestic Prince,TV,24,7.45,ginga kikoutai majest princ action mecha school sci-fi seinen space tv
246,Groove Adventure Rave,TV,51,7.45,groov adventur rave adventur comedi fantasi romanc shounen tv
18835,Hakuouki Reimeiroku Tokuten Disc,OVA,2,7.46,hakuouki reimeiroku tokuten disc action josei supernatur ova
6574,Hanamaru Youchien,TV,12,7.45,hanamaru youchien comedi seinen slice of life tv
5150,Hatsukoi Limited,TV,12,7.45,hatsukoi limit comedi romanc school shounen tv
30300,"High School DxD New: Oppai, Tsutsumimasu!",OVA,1,7.45,high school dxd new: oppai tsutsumimasu! comedi demon ecchi romanc school ova
714,High School! Kimengumi,TV,86,7.45,high school! kimengumi comedi parodi romanc school shounen tv
2336,Hikaru no Go: New Year Special,Special,1,7.45,hikaru no go: new year special comedi game shounen supernatur special
4312,Hokuto no Ken: Toki-den,OVA,1,7.45,hokuto no ken: toki-den action martial art ova
13261,Inazuma Eleven Go: Chrono Stone,TV,51,7.45,inazuma eleven go: chrono stone shounen sport super power tv
2407,Keroro Gunsou Movie 1,Movie,1,7.45,keroro gunsou movi 1 comedi kid sci-fi shounen movi
519,Mahoraba: Heartful days,TV,26,7.45,mahoraba: heart day comedi drama romanc shounen tv
330,Midori no Hibi,TV,13,7.45,midori no hibi comedi drama ecchi romanc shounen tv
6712,Natsu no Arashi! Akinaichuu,TV,13,7.45,natsu no arashi! akinaichuu comedi romanc supernatur tv
28299,Ookami Shoujo to Kuro Ouji OVA,OVA,1,7.45,ookami shoujo to kuro ouji ova comedi romanc school shoujo ova
17875,Papa no Iukoto wo Kikinasai! OVA,OVA,2,7.45,papa no iukoto wo kikinasai! ova comedi romanc slice of life ova
3292,Potemayo Specials,Special,6,7.45,potemayo special comedi school seinen special
168,s.CRY.ed,TV,26,7.45,s.cry.e action adventur drama sci-fi super power tv
573,Saber Marionette J,TV,25,7.45,saber marionett j action adventur comedi drama harem martial art mecha romanc sci-fi shounen tv
6153,Saint Seiya: Soushuuhen,Special,1,7.45,saint seiya: soushuuhen adventur fantasi sci-fi shounen special
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Movie,1,7.45,sayonara ginga tetsud 999: andromeda shuuchakueki adventur drama sci-fi space movi
5034,Shikabane Hime: Kuro,TV,12,7.45,shikaban hime: kuro action horror tv
1548,Shin Taketori Monogatari: 1000-nen Joou,TV,42,7.45,shin taketori monogatari: 1000-nen joou drama mysteri sci-fi tv
2555,Shoukoushi Cedie,TV,43,7.45,shoukoushi cedi drama shoujo slice of life tv
33969,Shuangsheng Lingtan,ONA,20,7.45,shuangsheng lingtan mysteri psycholog ona
565,Steamboy,Movie,1,7.45,steamboy action adventur drama histor militari sci-fi movi
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,4,7.45,steins;gate: soumei eichi no cognit comput comedi ona
855,Strawberry Panic,TV,26,7.45,strawberri panic drama romanc school shoujo ai tv
5832,Tiger Mask Nisei,TV,33,7.45,tiger mask nisei action drama sport tv
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,Movie,1,7.45,yes! precur 5 gogo! movie: okashi no kuni no happi birthday fantasi kid magic romanc shoujo super power movi
33302,Yowamushi Pedal: Spare Bike,Movie,1,7.45,yowamushi pedal: spare bike comedi drama shounen sport movi
15911,Yuyushiki,TV,12,7.45,yuyushiki comedi school seinen slice of life tv
764,Zoids Shinseiki/Zero,TV,26,7.45,zoid shinseiki/zero adventur comedi mecha sci-fi shounen sport tv
10479,Beelzebub Specials,Special,16,7.44,beelzebub special action comedi demon school shounen supernatur special
8756,Bishoujo Senshi Sailor Moon Memorial,OVA,5,7.44,bishoujo senshi sailor moon memori demon magic romanc shoujo ova
20787,Black Bullet,TV,13,7.44,black bullet action mysteri sci-fi seinen tv
1450,Brigadoon: Marin to Melan,TV,26,7.44,brigadoon: marin to melan adventur comedi drama mecha sci-fi tv
10163,C: The Money of Soul and Possibility Control,TV,11,7.44,c: the money of soul and possibl control action mysteri super power thriller tv
2649,Doraemon: Obaachan no Omoide,Movie,1,7.44,doraemon: obaachan no omoid comedi fantasi kid sci-fi shounen movi
117,El Hazard: The Magnificent World,OVA,7,7.44,el hazard: the magnific world adventur comedi fantasi romanc ova
1250,Erementar Gerad,TV,26,7.44,erementar gerad adventur comedi fantasi magic romanc super power tv
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,1,7.44,fate/stay night: unlimit blade work 2nd season - sunni day action fantasi magic shounen supernatur special
653,Galaxy Angel 3,TV,26,7.44,galaxi angel 3 comedi sci-fi tv
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,OVA,1,7.44,hayat no gotoku!!: atsu ga natsuiz - mizugi-hen! action comedi harem parodi romanc ova
191,Love Hina Christmas Special: Silent Eve,Special,1,7.44,love hina christma special: silent eve comedi romanc slice of life special
14833,Maoyuu Maou Yuusha,TV,12,7.44,maoyuu maou yuusha adventur demon fantasi histor romanc tv
20221,Minami-ke Natsuyasumi,OVA,1,7.44,minami-k natsuyasumi comedi slice of life ova
3655,Nabari no Ou,TV,26,7.44,nabari no ou action comedi drama fantasi shounen supernatur tv
6030,Needless,TV,24,7.44,needless action comedi ecchi sci-fi super power tv
463,One Piece Movie 5: Norowareta Seiken,Movie,1,7.44,one piec movi 5: norowareta seiken action adventur comedi fantasi shounen super power movi
